cohort_id,subject_candidacy_id,certified_name,resulting_person_id,luna_report_path,terra_report_path,review_date,review_status,limitations,confirmed_count,held_count,split_count,rejected_count,evidence_urls,primary_rationale
toronto-trustee-2026,can_e42ba466410057ac951b8a14440c49c6,Maria Borreca,per_5124028b1b8e5ca19750424dbddbfb69,docs/research/trustee-career/2026/can_e42ba466410057ac951b8a14440c49c6-luna.md,docs/research/trustee-career/2026/can_e42ba466410057ac951b8a14440c49c6-terra.md,2026-08-27,reviewed,,0,0,0,0,https://tcdsbpublishing.escribemeetings.com/filestream.ashx?DocumentId=16810;https://assets.tcdsb.org/holyangels/4941310/meeting-minutes-sept-25-2024.pdf;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_4b9c0c3975265308b0e050b612a05da2,Peter Fracassi,per_827dfbbda6c25a57a8de7b4f80cb870a,docs/research/trustee-career/2026/can_4b9c0c3975265308b0e050b612a05da2-luna.md,docs/research/trustee-career/2026/can_4b9c0c3975265308b0e050b612a05da2-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://elections.eastgwillimbury.ca/media/321jcuw5/town-of-east-gwillimbury-2022-election-results.pdf,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_e51ffe35a51f5794b51c81ab5ad77cbc,Teresa Lubinski,per_0277eb81ad4d5dc7a2bc6e55e4756875,docs/research/trustee-career/2026/can_e51ffe35a51f5794b51c81ab5ad77cbc-luna.md,docs/research/trustee-career/2026/can_e51ffe35a51f5794b51c81ab5ad77cbc-terra.md,2026-08-27,reviewed,,2,0,0,0,https://www.tcdsb.org/page/ward-4-parkdale-high-park-etobicoke-lakeshore;https://assets.tcdsb.org/TCDSB/5860387/ward-4-june-2025-newsletter.pdf;https://assets.tcdsb.org/nurturingourcatholiccommunity/2376050/faith-talk-digital-scrapbook.pdf;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search and confirmed 2 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_333b58acfcd252b9b730bdee59c14909,Safiya Ansari,per_ca052c2f0bd9559f94fd70dcec007cff,docs/research/trustee-career/2026/can_333b58acfcd252b9b730bdee59c14909-luna.md,docs/research/trustee-career/2026/can_333b58acfcd252b9b730bdee59c14909-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://ca.linkedin.com/in/safiya-ansari-6a9263295,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_607efb391571594e977ad02672037327,Darren Frake,,docs/research/trustee-career/2026/can_607efb391571594e977ad02672037327-luna.md,docs/research/trustee-career/2026/can_607efb391571594e977ad02672037327-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,1,0,0,https://thelocal.to/ward-22-scarborough-agincourt/;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+District+School+Board&lang=en;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/3ad371de-7c51-45d3-9ea4-0b4efac5fc2b/download/2022-results.zip,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_7b4b0ea086df596fbb7d773fc59d64ef,Aria Garcia,per_81d5689e16db5b7da90c275c5fe99914,docs/research/trustee-career/2026/can_7b4b0ea086df596fbb7d773fc59d64ef-luna.md,docs/research/trustee-career/2026/can_7b4b0ea086df596fbb7d773fc59d64ef-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_5b869f11c2e7501e8360fe5110cb4c1e,Gary McBean,,docs/research/trustee-career/2026/can_5b869f11c2e7501e8360fe5110cb4c1e-luna.md,docs/research/trustee-career/2026/can_5b869f11c2e7501e8360fe5110cb4c1e-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,1,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.toronto.ca/wp-content/uploads/2017/08/9059-election-2014-clerksofficialdeclarationofresults.pdf,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_57ef18de278e5abdabf014c172641e96,Vimuththan Nantheeswarar,per_062d25cea042519c952735824b040b36,docs/research/trustee-career/2026/can_57ef18de278e5abdabf014c172641e96-luna.md,docs/research/trustee-career/2026/can_57ef18de278e5abdabf014c172641e96-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.tdsb.on.ca/Portals/0/CommitteesMeetings/47414/2026-01-27/PIAC%20Membership%20WG%20Report%202026.01.27.pdf;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_e774167e9f6c5178b56326acdfda9279,Ketan Purohit,per_3512f056afe85c658d9d3ddea6a20eca,docs/research/trustee-career/2026/can_e774167e9f6c5178b56326acdfda9279-luna.md,docs/research/trustee-career/2026/can_e774167e9f6c5178b56326acdfda9279-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_c9f5d329538656ab8517f5c70c4b6939,Anu Sriskandarajah,per_3c246b205ffd55298633b81a804f8b82,docs/research/trustee-career/2026/can_c9f5d329538656ab8517f5c70c4b6939-luna.md,docs/research/trustee-career/2026/can_c9f5d329538656ab8517f5c70c4b6939-terra.md,2026-08-27,reviewed,,3,0,0,0,https://tdsbwwwtst.tdsb.on.ca/Portals/0/docs/Trustees_2018-2022.pdf;https://secure.toronto.ca/pa/member/5735.do;https://pub-tdsb.escribemeetings.com/Meeting.aspx?Agenda=Agenda&Id=fa9fe8e1-78d3-4b34-bd73-79c77e90b923&lang=English;https://elections.ontarioschooltrustees.org/ResourceToolKit/2018Election/Query.aspx?board=Toronto+District+School+Board&lang=en;https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Toronto+District+School+Board&lang=en;https://www.toronto.ca/wp-content/uploads/2025/09/97f1-Declaration-of-Results-Councillor-Ward-25-By-election.pdf,Terra independently reviewed the complete Toronto 2003+ search and confirmed 3 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_50bb1753ca4b578ca50b7ae0fc5a3cb1,Sherri Williams,per_008f650ff9bb5b2badf1507ac0d58280,docs/research/trustee-career/2026/can_50bb1753ca4b578ca50b7ae0fc5a3cb1-luna.md,docs/research/trustee-career/2026/can_50bb1753ca4b578ca50b7ae0fc5a3cb1-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,1,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://circlelandtrust.ca/ourteam/;https://www.toronto.ca/wp-content/uploads/2017/08/9059-election-2014-clerksofficialdeclarationofresults.pdf,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_f06a857d2fc055c8bdcbd1222e6a13ba,Marcia Wilson,per_6eacbd29fe695981b565ae791e9102b6,docs/research/trustee-career/2026/can_f06a857d2fc055c8bdcbd1222e6a13ba-luna.md,docs/research/trustee-career/2026/can_f06a857d2fc055c8bdcbd1222e6a13ba-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_00559d83c281555b8fb8ef52039a18c3,Matt Banninga,per_a260196af7e75abc85b6e818c7aa19da,docs/research/trustee-career/2026/can_00559d83c281555b8fb8ef52039a18c3-luna.md,docs/research/trustee-career/2026/can_00559d83c281555b8fb8ef52039a18c3-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.yorku.ca/unit/gcrp/?p=120;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_30a3b17f2636579aa3e5b4bf92256517,Daniel Choi,per_7bbd5f498ced5b5890498a19391cd363,docs/research/trustee-career/2026/can_30a3b17f2636579aa3e5b4bf92256517-luna.md,docs/research/trustee-career/2026/can_30a3b17f2636579aa3e5b4bf92256517-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.torontomu.ca/law/faculty-and-research/faculty/instructors/daniel-choi/,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_d1935130d0db55959dd7c5c1988ba9b3,Alexis Dawson,per_f8e87f6e60a5572da5a66143af184f01,docs/research/trustee-career/2026/can_d1935130d0db55959dd7c5c1988ba9b3-luna.md,docs/research/trustee-career/2026/can_d1935130d0db55959dd7c5c1988ba9b3-terra.md,2026-08-27,reviewed,,1,0,0,0,https://www.tdsb.on.ca/About-Us/Strategy-Planning/Search-All-Reviews/id/154;https://pub-tdsb.escribemeetings.com/FileStream.ashx?DocumentId=19358;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf,Terra independently reviewed the complete Toronto 2003+ search and confirmed 1 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_0fafd29d4a225baf98cecc410765a8c3,Christina Gural,per_e8e209d2b0825e7d9fdde3275a2b3785,docs/research/trustee-career/2026/can_0fafd29d4a225baf98cecc410765a8c3-luna.md,docs/research/trustee-career/2026/can_0fafd29d4a225baf98cecc410765a8c3-terra.md,2026-08-27,reviewed,,0,0,0,0,https://secure.toronto.ca/pa/member/2063.do;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_f26542d736ec5d39ba661dbefd895ea7,Fatin Ishraq,per_e5e9e4995e9e5177890d1fb60f67265c,docs/research/trustee-career/2026/can_f26542d736ec5d39ba661dbefd895ea7-luna.md,docs/research/trustee-career/2026/can_f26542d736ec5d39ba661dbefd895ea7-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.fatinishraq.com/;https://pnlt.ca/about/team;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_87d3e98df80d51819382dc33965bc920,Justin Mensah,per_463ffadd9a6559b7b3aeeaf2372683d9,docs/research/trustee-career/2026/can_87d3e98df80d51819382dc33965bc920-luna.md,docs/research/trustee-career/2026/can_87d3e98df80d51819382dc33965bc920-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_d6ebf240b3f35a67acc9e1ffc80d4ddf,Andrew Waters,per_74720b07b18859e3a62f1b68796a2968,docs/research/trustee-career/2026/can_d6ebf240b3f35a67acc9e1ffc80d4ddf-luna.md,docs/research/trustee-career/2026/can_d6ebf240b3f35a67acc9e1ffc80d4ddf-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,1,1,0,0,https://www.tdsb.on.ca/Leadership/Agendas-Minutes-Decisions/Type/M/Year/2025?Filename=250416.pdf;https://www.tdsb.on.ca/Portals/0/CommitteesMeetings/47414/2025-12-16/PIAC%20Membership%20WG%20Report%202025.12.16%20EA.pdf;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.toronto.ca/wp-content/uploads/2017/08/9783-election-2010-clerksofficialdeclaration.pdf;https://www.andrewwaters.ca/;https://nsscouncil.com/wp-content/uploads/2025/02/NSSC-Questions-Andrew-Waters.pdf,Terra independently reviewed the complete Toronto 2003+ search and confirmed 1 prior occurrence(s); its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_68adaabd04ca53548df0dd7eaf2158c8,Jennifer Webster,per_6e5264a02e435db687e3c35b85f7b8e4,docs/research/trustee-career/2026/can_68adaabd04ca53548df0dd7eaf2158c8-luna.md,docs/research/trustee-career/2026/can_68adaabd04ca53548df0dd7eaf2158c8-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.torontomu.ca/content/dam/governors/boardmeetings/materials/2023-24/2.%20Non-In%20Camera%20Binder%20-%20June%2027%2C%202024%20Revised%20%282%29.pdf,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_d4ab584a9bbd5256acfef42edaf29d1e,Gianfranco Cristiano,,docs/research/trustee-career/2026/can_d4ab584a9bbd5256acfef42edaf29d1e-luna.md,docs/research/trustee-career/2026/can_d4ab584a9bbd5256acfef42edaf29d1e-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,2,0,0,https://www.gianfrancocristiano.com/;https://www.labourcouncil.ca/2022-municipal-election/;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://thelocal.to/ward-6-york-centre/;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_bcfeb2fa3b35551290bbd95e4de965b1,Maria Rizzo,per_398a476f8e6a527f9ca5370d45d41886,docs/research/trustee-career/2026/can_bcfeb2fa3b35551290bbd95e4de965b1-luna.md,docs/research/trustee-career/2026/can_bcfeb2fa3b35551290bbd95e4de965b1-terra.md,2026-08-27,reviewed,,6,0,0,0,https://www.tcdsb.org/page/ward-5-north-york;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.toronto.ca/city-government/elections/election-results-reports/election-results/general-election-results/,Terra independently reviewed the complete Toronto 2003+ search and confirmed 6 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_6c24eafe36fc5421b1f20a497568e3b3,Carey De Pass,per_8cd764f7eeba54f1ad373f4813ab33c2,docs/research/trustee-career/2026/can_6c24eafe36fc5421b1f20a497568e3b3-luna.md,docs/research/trustee-career/2026/can_6c24eafe36fc5421b1f20a497568e3b3-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://miltonvote.wordpress.com/whos-running/,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_87691f4eaa3b5fad89bc09b6719b79e5,Christopher Mammoliti,per_2d23abe818995711b696fd8b8f2af4ed,docs/research/trustee-career/2026/can_87691f4eaa3b5fad89bc09b6719b79e5-luna.md,docs/research/trustee-career/2026/can_87691f4eaa3b5fad89bc09b6719b79e5-terra.md,2026-08-27,reviewed,,2,0,0,0,https://emeryvillagevoice.ca/Meet-Your-Ward-7-Humber-River---Black-Creek-2022-election-candidates;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://www.mammolitifortrustee.ca/;https://www.senecapolytechnic.ca/pathways/successbeyond/christopher-mammoliti.html;https://toronto.citynews.ca/2022/08/09/mammoliti-son-toronto-council/,Terra independently reviewed the complete Toronto 2003+ search and confirmed 2 prior occurrence(s); its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_225459bb53e25835a16c1731cd216699,Bill Wu,,docs/research/trustee-career/2026/can_225459bb53e25835a16c1731cd216699-luna.md,docs/research/trustee-career/2026/can_225459bb53e25835a16c1731cd216699-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,1,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://www.toronto.ca/wp-content/uploads/2022/10/9085-FinalDeclaration-of-Results-for-the-2022-Toronto-Municipal-Election.pdf;https://thelocal.to/ward-22-scarborough-agincourt/;https://toronto-candidates.netlify.app/candidate/bill-wu/,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_b400c405df765e08a0a6a8644aaa701d,Sonny Yeung,per_dcf81aa9f2785dfe91089150ec4ccddc,docs/research/trustee-career/2026/can_b400c405df765e08a0a6a8644aaa701d-luna.md,docs/research/trustee-career/2026/can_b400c405df765e08a0a6a8644aaa701d-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,8,1,0,0,https://frightlibrary.org/sonny2022/sonny/sonnyindex.htm;https://elections.ontarioschooltrustees.org/ResourceToolKit/2018Election/Query.aspx?board=Toronto+District+School+Board&lang=en;https://www.toronto.ca/wp-content/uploads/2017/08/967f-2012-byelection-tdsb-ward17-ward20-declarationofresults.pdf;https://www.epochtimes.com/b5/12/2/28/n3525091.htm;https://www.epochtimes.com/b5/18/9/5/n10693720.htm,Terra independently reviewed the complete Toronto 2003+ search and confirmed 8 prior occurrence(s); its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_0977564d534e5317abbd4b3955f27b83,Rosemarie Bryan,per_edcc41390a185b6fab49aaca01070fce,docs/research/trustee-career/2026/can_0977564d534e5317abbd4b3955f27b83-luna.md,docs/research/trustee-career/2026/can_0977564d534e5317abbd4b3955f27b83-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://secure.toronto.ca/council/agenda-item.do?item=2022.CC46.1,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_d408d29fb4c353eb9f90086e7df9836c,Antonius Clarke,,docs/research/trustee-career/2026/can_d408d29fb4c353eb9f90086e7df9836c-luna.md,docs/research/trustee-career/2026/can_d408d29fb4c353eb9f90086e7df9836c-terra.md,2026-08-27,reviewed_with_limitations,One or more plausible prior occurrences could not be linked with sufficient evidence.,0,1,0,0,https://www.toronto.ca/city-government/elections/past-election-information/2010-election/;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_3224e16ce5535e459bc5e4b8f8214aff,Matias de Dovitiis,per_a7d99bd4713856f0b911d07aef6c31ef,docs/research/trustee-career/2026/can_3224e16ce5535e459bc5e4b8f8214aff-luna.md,docs/research/trustee-career/2026/can_3224e16ce5535e459bc5e4b8f8214aff-terra.md,2026-08-27,reviewed,,5,0,0,0,https://www.tdsb.on.ca/Portals/0/docs/2024%20-%2009%20-%20Trustee%20report.pdf;https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://elections.ontarioschooltrustees.org/ResourceToolKit/2014ElectionResults/Query.aspx?board=Toronto+District+School+Board&lang=en;https://www.matiasdedovitiis.ca/about;https://elections.ontarioschooltrustees.org/ResourceToolKit/2018Election/Query.aspx?board=Toronto+District+School+Board&lang=en;https://www.toronto.ca/wp-content/uploads/2018/10/97da-2018clerksofficialdeclarationofresults.pdf,Terra independently reviewed the complete Toronto 2003+ search and confirmed 5 prior occurrence(s); its adjudication controls after comparison with Luna. Sol independently re-reviewed every occurrence Terra had held.
toronto-trustee-2026,can_2f91a36290e058ea8f377bacce7ea2ff,Dennis Hastings,per_28aee1cff92751488df840b788c6aebf,docs/research/trustee-career/2026/can_2f91a36290e058ea8f377bacce7ea2ff-luna.md,docs/research/trustee-career/2026/can_2f91a36290e058ea8f377bacce7ea2ff-terra.md,2026-08-27,reviewed,,2,0,0,0,https://elections.ontarioschooltrustees.org/ResourceToolKit/2018Election/Query.aspx?board=Toronto+Catholic+District+School+Board&lang=en;https://www.tdsb.on.ca/About-Us/CEO/Learning-Centre-Model;https://educationactiontoronto.com/articles/tdsbs-new-trustees-what-are-their-views-on-issues/,Terra independently reviewed the complete Toronto 2003+ search and confirmed 2 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_de9b983c8f4d56819344555bfa37b15f,Amberley Ryan Henry,per_add9588393e452dfa16b41b0b0d5826c,docs/research/trustee-career/2026/can_de9b983c8f4d56819344555bfa37b15f-luna.md,docs/research/trustee-career/2026/can_de9b983c8f4d56819344555bfa37b15f-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_01a1f4255c465a66ae1e93b82ef01b63,Lakhan Kang,per_3b8429006cd55d61a82cb684a467ec0c,docs/research/trustee-career/2026/can_01a1f4255c465a66ae1e93b82ef01b63-luna.md,docs/research/trustee-career/2026/can_01a1f4255c465a66ae1e93b82ef01b63-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.lakhankang.com/about,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_614647480cb456b4acff2b95864b823a,Benoit Fortin,per_71d9ef804ac150c19f85fabaa83a7ada,docs/research/trustee-career/2026/can_614647480cb456b4acff2b95864b823a-luna.md,docs/research/trustee-career/2026/can_614647480cb456b4acff2b95864b823a-terra.md,2026-08-27,reviewed,,2,0,0,0,https://elections.ontarioschooltrustees.org/2022Election/Query.aspx?board=Conseil+scolaire+Viamonde&lang=en;https://www.toronto.ca/wp-content/uploads/2026/08/8ed9-2026-Declaration-of-Acclamation.pdf;https://www.toronto.ca/wp-content/uploads/2022/08/8e0d-Declaration-of-Acclamation.pdf,Terra independently reviewed the complete Toronto 2003+ search and confirmed 2 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_61fa7af81c8957a0b39ed8104548795f,Jean-François L'Heureux,per_752b7d7461ed56958c2f8873b66356d2,docs/research/trustee-career/2026/can_61fa7af81c8957a0b39ed8104548795f-luna.md,docs/research/trustee-career/2026/can_61fa7af81c8957a0b39ed8104548795f-terra.md,2026-08-27,reviewed,,3,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://collegeboreal.ca/en/actualite/college-boreal-appoints-jean-francois-lheureux-as-director-of-its-toronto-campus/;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/6fbfaab0-bb84-442a-8e4b-1c14d4c10d6d/download/2010-results.zip;https://www.toronto.ca/wp-content/uploads/2017/08/9757-election-2014-declaration-trustee-ward4.pdf;https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,Terra independently reviewed the complete Toronto 2003+ search and confirmed 3 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_f1195ba08c7e563a8ac820d7773ed670,Anna-Karyna Ruszkowski,per_5119619cdfcf549caabec5d2986dc739,docs/research/trustee-career/2026/can_f1195ba08c7e563a8ac820d7773ed670-luna.md,docs/research/trustee-career/2026/can_f1195ba08c7e563a8ac820d7773ed670-terra.md,2026-08-27,reviewed,,1,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://csviamonde.ca/viamonde/rapport-annuel-2024-2025/lequipe-viamonde;https://www.toronto.ca/news/notice-that-the-election-for-the-french-language-public-school-trustee-conseil-scolaire-viamonde-ward-3-centre-is-void/;https://www.toronto.ca/wp-content/uploads/2023/01/8d2a-FinalFRDeclaration-of-Results-2023-ByElection.pdf,Terra independently reviewed the complete Toronto 2003+ search and confirmed 1 prior occurrence(s); its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_f0fb2688068356ad9277ff0a7a01a2f5,Timothy Ellis,per_ba3fbf31a9fe5c73b9c487c8c1868c7e,docs/research/trustee-career/2026/can_f0fb2688068356ad9277ff0a7a01a2f5-luna.md,docs/research/trustee-career/2026/can_f0fb2688068356ad9277ff0a7a01a2f5-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_dfc9ea28b5d053e4bfd0d7f836e1761c,Ivan Voitsytskyi,per_c86c60c8729959eb8d31eab56f9ba4bd,docs/research/trustee-career/2026/can_dfc9ea28b5d053e4bfd0d7f836e1761c-luna.md,docs/research/trustee-career/2026/can_dfc9ea28b5d053e4bfd0d7f836e1761c-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
toronto-trustee-2026,can_ccf2917813195c81bfabc1dbfeeebfb3,Matthew Zaffino,per_4680abc205d9524e91d40d0e5ece5d24,docs/research/trustee-career/2026/can_ccf2917813195c81bfabc1dbfeeebfb3-luna.md,docs/research/trustee-career/2026/can_ccf2917813195c81bfabc1dbfeeebfb3-terra.md,2026-08-27,reviewed,,0,0,0,0,https://www.toronto.ca/data/elections/candidate_list/trusteeCandidates_2026.json;https://matthewzaffino.ca/;https://www.cpaontario.ca/protecting-the-public/directories/member/zaffino-1k5iv0,Terra independently reviewed the complete Toronto 2003+ search; its adjudication controls after comparison with Luna.
